DATE;HEURE;NO;NO2;PM10;CO2;TEMP;HUMI
2014-01-29;12:00;69;67;92;516;19,1;42,1
2014-01-29;20:00;66;59;31;484;19,3;42,8
2014-01-30;08:00;157;80;49;537;19;47
2014-01-30;11:00;123;81;39;515;19,2;44,5
2014-01-30;13:00;117;75;40;519;19,2;45
2014-01-30;19:00;133;77;48;512;19,8;44,8
2014-01-30;23:00;91;62;42;469;19,3;44,7
2014-01-31;05:00;173;69;32;461;18,3;43,8
2014-01-31;10:00;187;80;56;ND;18,9;41
2014-01-31;17:00;56;69;36;544;20;41,5
2014-02-01;00:00;11;38;5;423;19,3;44,4
2014-02-01;07:00;9;45;17;418;19;49,5
2014-02-01;22:00;44;73;29;465;19,4;38,3
2014-02-01;23:00;55;74;32;449;19,3;38,4
2014-02-02;01:00;58;68;29;413;19;37,4
2014-02-02;02:00;48;63;21;401;17,3;38,8
2014-02-02;09:00;22;50;25;422;18,3;38,4
2014-02-02;10:00;22;52;29;432;18,4;39,1
2014-02-03;02:00;14;43;23;380;16,8;46,7
2014-02-03;09:00;140;81;58;450;18,7;40,1
2014-02-03;12:00;38;64;20;427;19,4;37
2014-02-04;02:00;<2;16;15;373;18,6;37,2
2014-02-04;04:00;7;37;10;376;18,2;38,4
2014-02-04;08:00;89;75;55;483;19,4;42,1
2014-02-04;09:00;60;71;47;440;19,3;41
2014-02-04;12:00;48;71;25;446;19,4;40,7
2014-02-04;18:00;36;70;33;489;20,1;39,7
2014-02-05;02:00;<2;12;14;385;17,9;41
2014-02-05;05:00;18;47;9;399;19;41,1
2014-02-06;05:00;ND;ND;ND;ND;19;42,7
2014-02-06;10:00;ND;ND;ND;ND;19,6;44
2014-02-06;11:00;ND;ND;ND;ND;19,6;45,4
2014-02-06;12:00;ND;ND;ND;ND;19,5;46,6
2014-02-07;02:00;58;68;99;ND;19,3;43,4
2014-02-07;04:00;<2;18;39;ND;19,3;46,6
2014-02-07;06:00;13;43;50;ND;19,5;44,1
2014-02-07;11:00;ND;ND;37;ND;20,1;38
2014-02-07;13:00;ND;ND;41;ND;20,3;37,1
2014-02-07;14:00;ND;ND;64;ND;20,3;36,7
2014-02-07;18:00;ND;ND;54;ND;20,8;37,4
2014-02-07;21:00;ND;ND;34;ND;20,3;37,8
2014-02-08;00:00;ND;ND;28;ND;20,1;41,5
2014-02-08;05:00;ND;ND;17;ND;19,4;41,9
2014-02-08;07:00;ND;ND;13;ND;19,5;44,3
2014-02-08;12:00;ND;ND;22;ND;20;45,1
2014-02-09;09:00;ND;ND;21;ND;19,2;35
2014-02-09;12:00;ND;ND;32;ND;19,6;35,2
2014-02-09;13:00;ND;ND;29;ND;19,5;35
2014-02-09;15:00;ND;ND;35;ND;19,7;34,6
2014-02-09;20:00;ND;ND;21;ND;19,6;40
2014-02-10;01:00;ND;ND;11;ND;18,7;38,7
2014-02-10;03:00;ND;ND;17;ND;18,6;35,6
2014-02-10;08:00;ND;ND;59;ND;19,7;39,4
2014-02-10;13:00;ND;ND;38;ND;20,2;37,3
2014-02-10;18:00;ND;ND;51;ND;20,2;40,3
2014-02-10;21:00;ND;ND;25;ND;20;38,3
2014-02-11;12:00;ND;ND;49;ND;20,1;35,8
2014-02-11;13:00;ND;ND;56;ND;20;36,8
2014-02-12;02:00;ND;ND;50;ND;17,5;37
2014-02-12;07:00;ND;ND;75;ND;19;38,1
2014-02-12;08:00;ND;ND;68;ND;19,2;38
2014-02-12;15:00;26;63;34;519;20,3;35,7
2014-02-12;18:00;30;62;31;539;20,3;43,7
2014-02-12;20:00;19;60;24;478;20;43,2
2014-02-12;23:00;15;57;27;463;19,9;42,5
2014-02-13;06:00;89;86;25;486;19,1;45,4
2014-02-13;07:00;119;94;31;528;19,2;48
2014-02-13;15:00;32;73;23;507;20,2;41,1
2014-02-13;17:00;32;71;40;543;20,4;38,6
2014-02-14;13:00;83;77;24;514;20;45,9
2014-02-14;17:00;68;65;36;540;20,5;52,1
2014-02-14;18:00;61;63;34;524;20,7;52,2
2014-02-14;19:00;65;61;36;489;20,5;51,6
2014-02-15;00:00;12;50;31;444;20,1;44,7
2014-02-15;07:00;18;57;24;444;19,4;44,8
2014-02-15;14:00;23;61;30;502;20,3;40,3
2014-02-16;08:00;9;41;21;457;19,1;40,8
2014-02-16;14:00;30;64;29;491;19,6;41,8
2014-02-16;18:00;45;78;35;501;20;41,1
2014-02-16;23:00;17;49;22;448;19,5;42,3
2014-02-17;04:00;13;40;14;450;18,7;47
2014-02-17;08:00;109;73;43;527;19,2;45,4
2014-02-17;09:00;93;68;42;502;19,4;43,9
2014-02-17;10:00;81;71;34;497;19,3;43,8
2014-02-17;11:00;62;69;32;497;19,4;43,4
2014-02-17;12:00;56;74;32;487;19,7;44
2014-02-17;17:00;70;84;35;530;20,3;40,2
2014-02-17;21:00;37;72;27;469;20;39,6
2014-02-18;02:00;5;37;21;431;19,7;40,5
2014-02-18;12:00;78;69;35;493;19,7;38,8
2014-02-18;19:00;66;63;46;495;20,2;46,1
2014-02-19;04:00;8;37;12;438;19,4;46,9
2014-02-19;23:00;21;56;22;446;20,2;43,2
2014-02-20;01:00;6;37;12;417;20,1;44,4
2014-02-20;03:00;6;33;16;419;19,9;46,6
2014-02-20;06:00;58;62;18;455;19,4;50,5
2014-02-20;07:00;86;68;29;499;19,6;52,3
2014-02-12;01:00;ND;ND;84;ND;17,6;36,3
2014-02-12;03:00;ND;ND;27;ND;17,2;36,9
2014-02-12;04:00;ND;ND;19;ND;17,1;37,4
2014-02-12;09:00;ND;ND;53;ND;19,3;38,1
2014-02-12;12:00;ND;ND;30;ND;20;36,5
2014-02-13;01:00;3;31;71;439;19,1;41,3
2014-02-13;08:00;155;101;27;555;19,5;48
2014-02-13;10:00;31;71;25;484;19,7;45,6
2014-02-13;12:00;23;70;25;497;19,9;44
2014-02-13;16:00;38;78;32;525;20,4;39,3
2014-02-13;18:00;46;80;34;545;20,3;38,3
2014-02-13;22:00;29;69;23;500;19,6;36
2014-02-14;01:00;11;50;49;451;19,8;36,7
2014-02-14;08:00;105;81;59;573;19,5;43,2
2014-02-14;16:00;63;65;32;530;20,4;52,4
2014-02-15;02:00;5;36;18;416;19,3;44,1
2014-02-15;10:00;19;58;33;466;19,9;44,5
2014-02-15;15:00;38;70;37;512;20,5;41,7
2014-02-15;16:00;48;70;30;520;20,5;40,4
2014-02-15;19:00;68;81;31;504;20,5;42
2014-02-16;06:00;10;47;19;452;18,8;40
2014-02-16;09:00;7;39;21;467;19,2;41
2014-02-16;13:00;20;55;29;487;19,6;42,1
2014-02-16;22:00;26;59;21;459;19,6;42,1
2014-02-17;00:00;6;34;93;435;19,5;42,6
2014-02-17;14:00;52;79;22;488;19,8;42,1
2014-02-17;16:00;39;74;36;505;20,2;40,9
2014-02-17;19:00;87;85;40;501;20,3;39,9
2014-02-17;22:00;48;73;27;473;19,9;39,4
2014-02-18;09:00;220;85;60;537;19,5;39,3
2014-02-18;20:00;41;56;32;466;20;45,9
2014-02-18;23:00;23;52;20;448;19,9;45
2014-02-19;05:00;50;58;18;456;19,2;47,2
2014-02-19;06:00;95;67;31;474;19,2;47,9
2014-02-19;09:00;86;68;48;491;19,9;48,1
2014-02-19;11:00;72;76;23;480;20,1;47,4
2014-02-19;15:00;36;69;36;494;20,4;43,8
2014-02-19;17:00;47;74;39;540;20,6;44,5
2014-02-19;22:00;23;57;21;455;20,2;43,8
2014-02-20;02:00;4;31;11;416;20;45
2014-02-20;05:00;22;47;14;434;19,3;49,5
2014-02-20;09:00;67;62;26;472;20,1;53
2014-02-20;12:00;45;57;22;474;20,3;53,8
2014-02-20;14:00;ND;ND;48;635;20,4;55
2014-02-20;22:00;24;67;15;478;20,4;47,5
2014-02-21;10:00;31;67;28;488;20;38,2
2014-02-22;11:00;24;64;13;488;19,8;42,4
2014-02-22;17:00;74;91;26;526;20,4;42,4
2014-02-23;07:00;15;46;20;474;19,3;42,5
2014-02-23;11:00;8;48;12;472;19,8;42,2
2014-02-24;03:00;3;32;16;454;20;44,8
2014-02-24;05:00;76;74;18;482;19,3;42,7
2014-02-24;06:00;145;89;30;507;19,1;42,5
2014-02-24;18:00;110;104;51;542;20,9;43,5
2014-02-24;19:00;91;97;47;503;20,9;43,3
2014-02-25;04:00;5;39;12;438;19,4;40,7
2014-02-25;09:00;41;69;28;481;20,3;47,9
2014-02-25;13:00;30;68;26;492;20,6;44,1
2014-02-25;15:00;31;68;27;513;20,6;43,9
2014-02-25;17:00;51;86;34;538;21;43
2014-02-26;09:00;85;77;44;509;19,4;41,4
2014-02-26;13:00;63;83;29;523;19,8;38,8
2014-02-27;01:00;11;45;11;448;19,1;37,8
2014-02-27;04:00;11;43;15;458;18,5;38
2014-02-27;05:00;46;60;19;473;19,2;38,1
2014-02-27;12:00;50;72;17;510;20;46,4
2014-02-27;13:00;53;71;22;520;20,1;46,2
2014-02-27;18:00;106;98;38;574;20,5;43,5
2014-02-28;02:00;6;39;3;447;18,1;41,2
2014-02-28;06:00;62;79;12;478;19,1;44,3
2014-02-28;08:00;101;84;35;553;19,5;46,5
2014-02-28;10:00;76;83;28;515;19,7;46,2
2014-03-01;01:00;35;64;23;465;19,4;40,3
2014-03-01;02:00;36;58;14;465;18,1;41,7
2014-03-01;03:00;22;47;12;462;17,6;40,7
2014-03-01;10:00;51;70;27;508;19,7;42
2014-03-02;06:00;127;84;45;546;18,8;34,6
2014-03-03;05:00;15;57;10;455;18,6;44,5
2014-03-03;07:00;78;86;38;530;19,2;41,5
2014-03-03;09:00;40;70;38;493;19,7;40,3
2014-03-04;03:00;4;33;21;453;18,5;42,1
2014-03-04;05:00;59;64;39;477;19,2;39,8
2014-03-04;11:00;92;82;35;525;19,8;41
2014-03-04;23:00;89;85;47;493;20,1;36,9
2014-03-05;00:00;42;76;37;461;19,4;35,9
2014-03-05;02:00;38;71;27;462;18,4;39,6
2014-03-05;03:00;14;60;22;456;18,9;38,8
2014-03-05;19:00;57;91;39;503;20,7;34,9
2014-03-05;21:00;48;91;30;479;20,3;34
2014-03-05;22:00;76;96;36;495;20,2;34,2
2014-03-06;00:00;86;86;42;484;20;35,1
2014-03-06;13:00;51;81;35;501;20,3;31,6
2014-03-06;14:00;49;80;29;504;20,4;30,3
2014-03-06;18:00;66;90;53;567;21,2;33,6
2014-03-07;06:00;246;105;72;555;19,3;36,4
2014-03-07;09:00;173;101;73;559;20,1;37
2014-03-07;12:00;35;83;29;517;20,5;34
2014-03-07;13:00;36;88;31;511;20,6;33,3
2014-03-07;14:00;36;87;36;519;20,7;32
2014-03-07;19:00;44;93;59;517;21,3;36
2014-11-02;06:00;10;28;15;406;19;62
2014-11-02;12:00;19;48;12;443;19;58
2014-11-02;13:00;24;52;15;455;19;59
2014-11-02;14:00;35;60;16;470;20;58
2014-11-02;22:00;9;38;10;416;19;63
2014-11-02;23:00;6;30;12;405;19;62
2014-11-03;01:00;5;22;181;385;17;82
2014-11-03;07:00;73;70;41;474;18;59
2014-11-04;06:00;83;78;22;422;16;56
2014-11-04;07:00;120;92;46;483;16;56
2014-11-04;21:00;61;69;33;434;17;50
2014-11-05;06:00;75;64;27;418;15;48
2014-11-05;12:00;52;70;28;443;16;43
2014-11-05;18:00;69;74;43;507;17;47
2014-11-05;22:00;33;57;28;420;16;47
2014-11-06;02:00;21;42;33;372;15;50
2014-11-06;09:00;168;89;61;478;15;50
2014-11-06;14:00;94;87;35;468;16;43
2014-11-06;20:00;40;60;32;432;16;46
2014-11-07;00:00;20;42;38;383;15;50
2014-11-07;05:00;32;50;17;381;15;56
2014-11-07;08:00;86;66;59;483;15;61
2014-11-07;09:00;ND;ND;44;ND;15;62
2014-11-07;13:00;35;69;21;495;17;48
2014-11-07;14:00;51;78;30;507;17;46
2014-11-07;20:00;39;64;29;479;16;54
2014-11-07;21:00;37;63;27;471;16;54
2014-11-07;22:00;36;61;28;465;16;55
2014-11-08;03:00;12;35;14;406;17;52
2014-11-08;17:00;85;84;38;556;17;55
2014-11-08;19:00;63;65;36;508;17;56
2014-11-08;20:00;66;68;28;506;17;55
2014-11-08;23:00;42;56;13;473;17;52
2014-11-09;05:00;24;42;16;435;16;53
2014-11-09;07:00;19;46;23;434;15;54
2014-11-09;19:00;42;65;29;499;17;56
2014-11-10;06:00;118;69;35;471;14;52
2014-11-10;18:00;105;85;39;532;16;54
2014-11-10;21:00;50;59;24;468;16;54
2014-11-10;23:00;35;50;22;461;15;53
2014-11-11;07:00;25;37;15;435;14;56
2014-11-11;21:00;82;76;34;495;17;52
2014-11-11;22:00;16;54;14;450;17;47
2014-11-12;02:00;<2;19;10;404;17;52
2014-11-12;05:00;40;61;16;430;16;55
2014-11-12;10:00;55;64;30;477;16;54
2014-11-12;14:00;51;69;38;502;17;49
2014-11-12;15:00;59;72;37;512;17;49
2014-11-12;16:00;80;78;48;543;17;51
2014-11-12;21:00;82;70;32;483;17;52
2014-11-13;00:00;73;58;36;448;16;55
2014-11-13;05:00;89;53;24;435;15;59
2014-11-13;11:00;86;66;30;495;16;56
2014-11-13;13:00;54;67;23;494;17;53
2014-11-13;17:00;52;66;43;574;17;53
2014-11-14;01:00;11;35;32;425;16;49
2014-11-14;03:00;12;34;5;409;17;47
2014-11-14;09:00;138;62;49;511;16;56
2014-11-14;10:00;148;66;57;507;16;61
2014-11-14;12:00;139;65;31;523;16;65
2014-11-14;13:00;114;65;28;528;16;66
2014-11-14;15:00;124;78;12;557;16;66
2014-11-15;01:00;66;59;22;446;16;64
2014-11-15;04:00;47;49;9;441;16;64
2014-11-15;15:00;76;74;34;552;17;58
2014-11-15;19:00;111;81;32;536;16;59
2014-11-15;23:00;76;71;25;483;16;59
2014-11-16;06:00;16;38;12;425;15;60
2014-11-16;13:00;47;68;16;493;16;59
2014-11-16;20:00;28;52;18;468;16;61
2014-11-16;22:00;23;47;14;447;15;59
2014-11-17;09:00;81;74;33;476;15;56
2014-11-17;15:00;110;82;34;521;15;62
2014-11-17;16:00;104;83;31;551;15;63
2014-11-17;17:00;107;85;30;572;15;62
2014-11-18;03:00;11;33;7;430;14;63
2014-11-18;05:00;73;59;13;444;15;60
2014-11-18;10:00;94;70;32;476;15;58
2014-11-18;11:00;101;75;27;491;15;57
2014-11-18;12:00;83;74;25;484;15;56
2014-11-18;13:00;48;67;23;486;15;54
2014-11-19;05:00;196;65;24;541;14;60
2014-11-19;06:00;220;70;44;558;14;62
2014-11-20;02:00;9;26;9;456;14;57
2014-11-20;11:00;76;45;33;546;14;55
2014-11-20;23:00;40;35;21;499;14;56
2014-11-21;00:00;27;31;29;477;14;57
2014-11-21;03:00;18;26;14;472;14;57
2014-11-21;05:00;70;33;24;492;14;59
2014-11-21;06:00;116;43;36;522;14;60
2014-11-21;08:00;159;47;60;598;14;59
2014-11-21;12:00;176;62;53;582;15;57
2014-11-21;16:00;157;58;62;630;15;61
2014-11-21;18:00;147;54;61;643;16;61
2014-11-21;21:00;111;50;39;557;16;61
2014-11-22;09:00;128;50;38;543;14;63
2014-11-22;13:00;109;61;50;574;16;64
2014-11-22;17:00;132;59;53;662;17;65
2014-11-22;21:00;147;62;42;592;17;65
2014-11-22;22:00;134;56;45;589;17;65
2014-01-10;11:00;92;81;35;435;20,2;44,5
2014-01-10;14:00;80;81;48;451;20,4;43,6
2014-01-10;15:00;90;80;53;468;20,5;43,9
2014-01-10;19:00;105;85;48;445;20,6;43,2
2014-01-11;00:00;49;63;34;379;20,3;44,5
2014-01-11;01:00;64;64;26;374;20;43,8
2014-01-11;03:00;56;59;36;364;19;43,9
2014-01-11;05:00;53;57;36;394;19,4;46
2014-01-11;08:00;172;79;50;452;19,7;48,1
2014-01-11;10:00;99;68;37;430;20;48,7
2014-01-11;13:00;49;65;34;425;20,2;49
2014-01-11;16:00;78;74;45;473;20,6;49,5
2014-01-12;01:00;109;75;59;389;20;43,3
2014-01-12;04:00;50;54;18;371;18,3;40,1
2014-01-12;15:00;39;49;35;424;19,6;45,6
2014-01-12;19:00;54;52;36;402;19,6;46,1
2014-01-12;20:00;54;51;35;390;19,6;45,8
2014-01-13;07:00;116;81;45;437;19,4;50,3
2014-01-13;12:00;53;70;32;428;20;48,2
2014-01-14;08:00;38;70;76;421;19,7;43,8
2014-01-14;19:00;73;89;39;407;20,3;36,9
2014-01-15;05:00;30;54;15;320;18,6;41,1
2014-01-15;09:00;122;87;51;379;19,5;45,6
2014-01-15;11:00;72;71;27;402;19,6;46,3
2014-01-15;13:00;103;77;28;422;19,7;48,6
2014-01-15;22:00;18;44;13;363;19,9;50,6
2014-01-16;09:00;97;82;68;412;20;51,6
2014-01-16;23:00;9;40;28;351;20;44,6
2014-01-17;10:00;82;77;45;468;20,1;42,9
2014-01-17;13:00;34;65;34;487;20,3;43
2014-01-17;22:00;73;79;32;467;20,3;39,2
2014-01-18;01:00;61;63;36;427;20;39,6
2014-01-18;07:00;50;54;21;408;19,2;39,2
2014-01-18;22:00;76;73;39;460;20,2;42,7
2014-01-19;05:00;20;56;20;412;19,3;47
2013-12-25;22:00;33;74;14;486;14;56
2013-12-26;02:00;<2;26;359;419;13;56
2013-12-26;05:00;30;62;23;440;13;57
2013-12-26;19:00;131;94;50;590;14;57
2013-12-26;20:00;65;73;38;530;14;55
2013-12-27;00:00;19;51;42;425;13;53
2013-12-27;01:00;8;38;48;414;13;52
2013-12-27;03:00;<2;25;154;409;13;57
2013-12-27;05:00;9;40;13;412;13;63
2013-12-27;09:00;30;52;22;459;13;68
2013-12-27;10:00;30;53;26;485;14;69
2013-12-27;22:00;39;59;27;495;16;70
2013-12-28;02:00;5;35;5;415;16;68
2013-12-28;04:00;11;52;<2;419;15;65
2013-12-28;10:00;59;81;21;483;14;62
2013-12-28;17:00;106;92;66;703;14;52
2013-12-29;10:00;45;63;21;468;12;55
2013-12-29;22:00;92;78;37;528;13;53
2013-12-29;23:00;73;72;45;480;13;53
2013-12-30;02:00;19;47;144;411;12;57
2013-12-30;03:00;9;37;39;411;12;52
2013-12-30;04:00;21;42;12;418;12;54
2013-12-30;11:00;57;67;33;537;12;56
2013-12-30;20:00;70;67;30;550;13;59
2013-12-30;22:00;77;72;23;526;13;56
2013-12-31;00:00;26;50;183;448;13;55
2013-12-31;11:00;80;71;21;541;12;56
2013-12-31;12:00;48;64;21;543;13;52
2013-12-31;21:00;56;65;37;590;14;62
2013-12-31;22:00;32;52;38;611;13;62
2014-09-08;03:00;5;38;26;448;24;51
2014-09-08;08:00;75;72;72;499;24;53
2014-09-08;19:00;5;54;70;486;26;47
2014-09-09;01:00;<2;19;31;417;24;48
2014-09-09;02:00;<2;18;28;417;24;49
2014-09-09;07:00;80;66;112;518;23;47
2014-09-09;09:00;36;74;47;467;23;43
2014-09-09;11:00;13;59;31;475;24;35
2014-09-09;18:00;16;80;44;487;25;32
2014-09-09;22:00;6;47;31;438;24;38
2014-09-10;04:00;16;33;22;407;22;47
2014-09-10;08:00;53;47;50;455;22;47
2014-09-10;18:00;35;72;73;478;24;37
2014-09-11;03:00;7;35;40;394;21;40
2014-09-11;04:00;24;45;34;405;21;41
2014-09-11;05:00;69;55;50;438;21;43
2014-09-11;06:00;105;59;78;510;21;45
2014-09-11;11:00;27;58;58;494;23;43
2014-09-11;16:00;15;59;58;536;23;38
2014-09-12;01:00;3;22;28;428;23;50
2014-09-12;12:00;24;60;42;495;23;36
2014-09-12;16:00;19;70;47;539;24;36
2014-09-13;03:00;7;34;27;412;22;51
2014-09-13;10:00;13;49;24;465;23;44
2014-09-13;15:00;11;56;42;510;24;46
2014-09-13;16:00;28;78;44;516;24;45
2014-09-13;23:00;34;71;38;458;23;46
2014-09-14;04:00;4;27;28;418;22;45
2014-09-14;06:00;9;35;27;419;22;47
2014-09-14;09:00;17;44;29;455;23;50
2014-09-14;14:00;12;52;35;498;24;43
2014-09-14;16:00;11;55;32;486;24;42
2014-09-14;21:00;15;52;34;458;23;51
2014-09-14;22:00;14;46;31;442;23;52
2014-09-15;03:00;7;26;21;414;22;54
2014-03-22;16:00;20;65;27;502;21,8;31,7
2014-03-22;17:00;23;69;33;518;21,9;32,2
2014-03-22;21:00;13;59;26;469;21,4;31,6
2014-03-22;23:00;34;74;29;466;21,1;32,2
2014-03-23;11:00;12;51;16;467;20,5;32,7
2014-03-23;14:00;30;69;34;503;20,6;35,3
2014-03-23;15:00;23;66;24;495;20,6;38
2014-03-23;21:00;12;60;21;449;20,5;34,2
2014-03-24;03:00;18;52;18;438;18,8;35,2
2014-03-24;05:00;91;80;21;459;19,7;35
2014-03-24;06:00;109;87;31;483;19,5;35,6
2014-03-24;10:00;60;84;38;493;20,3;33,7
2014-03-24;14:00;54;86;33;487;20,7;29,8
2014-03-24;19:00;71;100;40;479;21;28
2014-03-25;01:00;5;41;21;424;20,3;28,6
2014-03-25;03:00;5;40;28;426;19,1;30,9
2014-03-25;04:00;8;44;28;423;18,7;34,3
2014-03-25;05:00;25;62;21;429;19,6;36,4
2014-03-25;23:00;18;65;23;441;20,4;35,3
2014-03-26;01:00;9;56;16;430;20,4;34,6
2014-03-26;06:00;65;62;39;486;19,4;34,3
2014-03-26;11:00;36;73;17;481;20,4;30,4
2014-03-26;15:00;35;77;53;529;20,8;30
2014-03-27;02:00;8;47;19;421;19,2;34,1
2014-03-27;06:00;130;82;36;492;19,5;34,7
2014-03-27;08:00;156;91;84;619;20;36,5
2014-03-27;10:00;121;101;32;496;20,3;32,6
2014-03-27;18:00;34;79;53;563;21,3;28,5
2014-03-28;01:00;40;82;40;443;20,5;29,4
2014-03-28;03:00;18;64;26;434;20,6;30,2
2014-03-28;08:00;124;103;61;542;20,3;32,8
2014-03-28;10:00;67;94;35;483;20,6;30,7
2014-03-28;19:00;57;106;59;488;21,7;29,5
2014-03-28;20:00;49;104;56;473;21,4;30,5
2014-03-28;21:00;55;106;50;472;21,4;31,3
2014-03-29;06:00;28;71;26;437;20,3;33
2014-03-29;12:00;8;54;26;453;21,2;32,3
2014-03-29;14:00;14;65;25;478;21,6;30,9
2014-03-29;22:00;113;113;55;481;21,7;34,9
2014-03-29;23:00;39;87;51;457;21,6;35,2
2014-03-30;03:00;122;107;41;454;21,1;34,6
2014-03-30;04:00;97;104;56;461;20,9;34,7
2014-03-30;07:00;42;85;43;448;20,9;34
2014-03-30;08:00;43;85;47;453;20,9;34,1
2014-03-30;21:00;129;110;74;471;21,6;39,4
2014-03-31;00:00;20;69;32;420;21,3;41,7
2014-03-31;06:00;414;144;134;611;21,1;44,8
2014-03-31;07:00;200;102;106;553;21,3;44,4
2014-03-31;11:00;36;76;52;451;21,9;40,7
2014-03-31;15:00;41;77;67;478;22,4;42,6
2014-01-01;00:00;6;41;38;661;19,9;46,3
2014-01-01;01:00;31;52;40;586;20;46,9
2014-01-01;04:00;13;48;19;464;19,6;44,3
2014-01-01;06:00;31;56;22;438;19;44,5
2014-01-01;09:00;12;41;16;430;18,9;46,9
2014-01-01;10:00;5;29;14;442;18,9;47,2
2014-01-01;11:00;9;36;9;463;19,1;47,4
2014-01-01;15:00;25;51;20;531;19,5;48,5
2014-01-01;16:00;46;62;26;564;19,7;48,5
2014-01-01;23:00;3;20;24;498;19,6;50,8
2014-01-02;00:00;3;14;34;477;19,1;51,1
2014-01-02;01:00;<2;12;19;473;19,1;51,5
2014-01-02;10:00;58;71;33;552;19,7;47,3
2014-01-02;11:00;51;70;35;571;19,9;47,4
2014-01-02;17:00;104;83;63;720;20,5;48,8
2014-01-02;18:00;97;83;62;663;20,4;49,2
2014-01-02;19:00;102;81;50;600;20,3;48,6
2014-01-02;23:00;13;41;32;514;19,8;50,2
2014-01-03;00:00;7;30;23;482;19,1;48,7
2014-01-03;02:00;<2;18;14;484;18,5;48,7
2014-01-03;03:00;<2;15;14;483;18,8;47,6
2014-01-03;06:00;29;51;29;507;19,2;53,7
2014-01-03;08:00;31;44;167;644;19,8;54,9
2014-01-03;18:00;39;73;37;618;21;41,7
2014-01-03;21:00;43;75;43;557;20,4;42,6
2014-01-04;05:00;14;44;16;484;19,1;46,8
2014-01-04;06:00;15;44;12;486;19,3;46,8
2014-01-04;09:00;32;53;19;523;19,6;46,5
2014-01-04;10:00;40;56;19;537;19,8;48,3
2014-01-04;12:00;29;50;14;552;19,9;48,5
2014-01-04;16:00;66;80;27;634;20,7;51,2
2014-01-04;17:00;73;83;22;633;20,8;50,3
2014-01-05;05:00;5;31;13;474;19;41,8
2014-01-06;02:00;<2;11;18;468;19;55,3
2014-01-06;04:00;3;15;8;484;19,3;54,7
2014-01-06;05:00;10;31;12;489;19,3;55,2
2014-01-06;08:00;39;51;51;587;20;56,4
2014-01-06;10:00;32;49;18;538;20,2;54,4
2014-01-06;12:00;30;48;19;544;20,3;53,1
2014-01-06;13:00;40;53;21;557;20,4;52,6
2014-01-07;01:00;<2;19;33;475;20;51,5
2014-01-07;04:00;<2;21;17;472;19,8;51,7
2014-01-07;09:00;38;60;33;526;20,4;50,7
2014-01-07;11:00;46;65;27;547;20,6;50
2014-01-07;16:00;67;57;40;594;21,1;53,4
2014-01-07;18:00;71;56;53;609;21,3;52,8
2014-01-07;19:00;47;50;35;539;21,1;52,8
2014-01-07;20:00;40;45;31;527;20,8;53,3
2014-01-07;21:00;31;41;25;512;20,7;53,3
2014-01-08;10:00;122;75;44;543;20,4;52,7
2014-02-20;08:00;67;63;37;504;19,9;53,6
2014-02-20;11:00;54;59;21;480;20,2;53,7
2014-02-20;23:00;13;55;18;469;20,4;46,4
2014-02-21;04:00;8;44;10;454;19,8;41,7
2014-02-21;15:00;30;70;31;518;20,4;35
2014-02-21;16:00;44;79;35;530;20,5;35,5
2014-02-21;17:00;54;84;37;539;20,7;36,1
2014-02-21;22:00;39;77;23;491;20,2;37
2014-02-22;06:00;21;56;19;468;19,3;41,3
2014-02-22;08:00;25;65;16;480;19,4;42,4
2014-02-22;14:00;46;74;20;506;20,1;42,5
2014-02-23;05:00;25;51;28;477;19,5;41,9
2014-02-23;22:00;10;54;16;461;20,1;41,6
2014-02-23;23:00;5;41;15;450;20,1;41,6
2014-02-24;02:00;<2;25;17;447;19,1;46,3
2014-02-24;09:00;100;79;37;505;19,7;39,4
2014-02-24;11:00;42;71;31;486;20,1;38,4
2014-02-24;12:00;27;66;31;482;20,2;39,5
2014-02-24;13:00;32;68;35;489;20,3;40,7
2014-02-24;16:00;40;79;48;508;20,7;43,6
2014-02-25;02:00;<2;24;9;429;19,1;40,9
2014-02-25;07:00;52;75;37;503;19,9;48,5
2014-02-25;08:00;55;75;39;519;20,3;49,6
2014-02-26;00:00;6;38;29;440;20,3;41,7
2014-02-26;07:00;71;76;39;511;19;42,6
2014-02-26;18:00;59;85;49;543;20,4;38,7
2014-02-26;21:00;55;80;28;489;20,1;38,5
2014-02-26;23:00;51;76;29;487;19,9;38,1
2014-02-27;03:00;5;36;9;446;18,3;38,6
2014-02-27;08:00;57;70;35;530;19,6;43,5
2014-02-27;14:00;59;82;27;528;20,2;47,1
2014-02-27;21:00;25;67;21;488;20,2;41,3
2014-02-28;01:00;6;39;4;444;18,5;39,9
2014-02-28;04:00;10;42;10;454;17,6;44,7
2014-02-28;12:00;ND;ND;37;ND;20;41,9
2014-02-28;20:00;98;89;37;523;20,3;41,5
2014-03-01;08:00;46;62;16;484;19,3;41,8
2014-03-01;14:00;41;76;34;545;20,1;36,7
2014-03-02;04:00;183;100;54;552;18,2;35
2014-03-02;05:00;99;89;41;527;19,1;35,3
2014-03-02;10:00;33;62;20;493;19,3;34,9
2014-03-02;21:00;10;52;22;463;19,7;33,4
2014-03-03;06:00;63;83;36;483;19;41,4
2014-03-03;11:00;43;70;36;512;20;40,4
2014-03-03;12:00;37;70;21;509;20,3;39,7
2014-03-03;15:00;47;73;29;526;20;45,7
